session_id,tenant,day,csat
s_nort_064678,northwind-retail,36,4
s_nort_064679,northwind-retail,36,2
s_nort_064702,northwind-retail,36,2
s_nort_064713,northwind-retail,36,3
s_nort_064746,northwind-retail,36,5
s_nort_064766,northwind-retail,36,3
s_nort_064789,northwind-retail,36,4
s_nort_064795,northwind-retail,36,5
s_nort_064812,northwind-retail,36,2
s_nort_064814,northwind-retail,36,3
s_nort_064868,northwind-retail,36,2
s_nort_064918,northwind-retail,36,4
s_nort_064963,northwind-retail,36,5
s_nort_064973,northwind-retail,36,4
s_nort_064996,northwind-retail,36,5
s_nort_064998,northwind-retail,36,4
s_nort_065007,northwind-retail,36,3
s_nort_065011,northwind-retail,36,4
s_nort_065013,northwind-retail,36,2
s_nort_065042,northwind-retail,36,4
s_nort_065069,northwind-retail,36,4
s_nort_065104,northwind-retail,36,4
s_nort_065115,northwind-retail,36,2
s_nort_065116,northwind-retail,36,3
s_nort_065118,northwind-retail,36,2
s_nort_065130,northwind-retail,36,2
s_nort_065153,northwind-retail,36,2
s_nort_065174,northwind-retail,36,5
s_nort_065215,northwind-retail,36,1
s_nort_065255,northwind-retail,36,4
s_nort_065273,northwind-retail,36,4
s_nort_065280,northwind-retail,36,4
s_nort_065302,northwind-retail,36,2
s_nort_065308,northwind-retail,36,3
s_nort_065329,northwind-retail,36,5
s_nort_065347,northwind-retail,36,3
s_nort_065348,northwind-retail,36,3
s_nort_065351,northwind-retail,36,4
s_nort_065374,northwind-retail,36,3
s_nort_065375,northwind-retail,36,4
s_nort_065380,northwind-retail,36,5
s_nort_065386,northwind-retail,36,5
s_nort_065389,northwind-retail,36,3
s_nort_065394,northwind-retail,36,1
s_nort_065399,northwind-retail,36,3
s_nort_065416,northwind-retail,36,2
s_nort_065433,northwind-retail,36,1
s_nort_065448,northwind-retail,36,1
s_nort_065451,northwind-retail,36,2
s_nort_065454,northwind-retail,36,4
s_nort_065468,northwind-retail,36,3
s_nort_065472,northwind-retail,36,3
s_nort_065473,northwind-retail,36,4
s_nort_065474,northwind-retail,36,4
s_nort_065475,northwind-retail,36,3
s_nort_065485,northwind-retail,36,2
s_nort_065496,northwind-retail,36,5
s_nort_065512,northwind-retail,36,5
s_nort_065523,northwind-retail,36,4
s_nort_065525,northwind-retail,36,3
s_nort_065530,northwind-retail,36,3
s_nort_065537,northwind-retail,36,2
s_nort_065543,northwind-retail,36,3
s_nort_065545,northwind-retail,36,4
s_nort_065552,northwind-retail,36,5
s_nort_065560,northwind-retail,36,5
s_nort_065580,northwind-retail,36,2
s_nort_065603,northwind-retail,36,3
s_nort_065608,northwind-retail,36,3
s_nort_065610,northwind-retail,36,2
s_nort_065613,northwind-retail,37,1
s_nort_065625,northwind-retail,37,5
s_nort_065634,northwind-retail,37,4
s_nort_065661,northwind-retail,37,4
s_nort_065665,northwind-retail,37,3
s_nort_065667,northwind-retail,37,5
s_nort_065674,northwind-retail,37,2
s_nort_065675,northwind-retail,37,4
s_nort_065697,northwind-retail,37,4
s_nort_065708,northwind-retail,37,3
s_nort_065741,northwind-retail,37,3
s_nort_065773,northwind-retail,37,3
s_nort_065779,northwind-retail,37,2
s_nort_065795,northwind-retail,37,2
s_nort_065803,northwind-retail,37,3
s_nort_065820,northwind-retail,37,2
s_nort_065829,northwind-retail,37,1
s_nort_065841,northwind-retail,37,2
s_nort_065855,northwind-retail,37,3
s_nort_065861,northwind-retail,37,3
s_nort_065868,northwind-retail,37,3
s_nort_065892,northwind-retail,37,5
s_nort_065910,northwind-retail,37,3
s_nort_065940,northwind-retail,37,4
s_nort_065951,northwind-retail,37,3
s_nort_065969,northwind-retail,37,4
s_nort_065973,northwind-retail,37,5
s_nort_066000,northwind-retail,37,4
s_nort_066008,northwind-retail,37,4
s_nort_066010,northwind-retail,37,3
s_nort_066016,northwind-retail,37,4
s_nort_066033,northwind-retail,37,2
s_nort_066048,northwind-retail,37,2
s_nort_066057,northwind-retail,37,4
s_nort_066075,northwind-retail,37,4
s_nort_066083,northwind-retail,37,4
s_nort_066101,northwind-retail,37,3
s_nort_066106,northwind-retail,37,2
s_nort_066112,northwind-retail,37,1
s_nort_066123,northwind-retail,37,5
s_nort_066126,northwind-retail,37,4
s_nort_066137,northwind-retail,37,4
s_nort_066151,northwind-retail,37,4
s_nort_066162,northwind-retail,37,4
s_nort_066163,northwind-retail,37,5
s_nort_066173,northwind-retail,37,3
s_nort_066178,northwind-retail,37,4
s_nort_066187,northwind-retail,37,3
s_nort_066194,northwind-retail,37,4
s_nort_066200,northwind-retail,37,4
s_nort_066203,northwind-retail,37,4
s_nort_066213,northwind-retail,37,4
s_nort_066214,northwind-retail,37,5
s_nort_066258,northwind-retail,37,1
s_nort_066273,northwind-retail,37,3
s_nort_066275,northwind-retail,37,4
s_nort_066283,northwind-retail,37,3
s_nort_066296,northwind-retail,37,2
s_nort_066357,northwind-retail,37,3
s_nort_066374,northwind-retail,37,4
s_nort_066393,northwind-retail,37,5
s_nort_066414,northwind-retail,37,2
s_nort_066415,northwind-retail,37,5
s_nort_066424,northwind-retail,37,5
s_nort_066425,northwind-retail,37,4
s_nort_066447,northwind-retail,37,4
s_nort_066450,northwind-retail,37,4
s_nort_066453,northwind-retail,37,4
s_nort_066466,northwind-retail,37,4
s_nort_066470,northwind-retail,37,1
s_nort_066481,northwind-retail,37,2
s_nort_066494,northwind-retail,37,4
s_nort_066496,northwind-retail,37,4
s_nort_066529,northwind-retail,37,5
s_nort_066574,northwind-retail,37,4
s_nort_066579,northwind-retail,37,3
s_nort_066580,northwind-retail,37,2
s_nort_066582,northwind-retail,37,3
s_nort_066605,northwind-retail,38,2
s_nort_066630,northwind-retail,38,3
s_nort_066635,northwind-retail,38,3
s_nort_066641,northwind-retail,38,4
s_nort_066644,northwind-retail,38,2
s_nort_066668,northwind-retail,38,5
s_nort_066679,northwind-retail,38,3
s_nort_066689,northwind-retail,38,3
s_nort_066713,northwind-retail,38,3
s_nort_066727,northwind-retail,38,5
s_nort_066755,northwind-retail,38,4
s_nort_066760,northwind-retail,38,4
s_nort_066761,northwind-retail,38,5
s_nort_066765,northwind-retail,38,1
s_nort_066770,northwind-retail,38,4
s_nort_066777,northwind-retail,38,3
s_nort_066779,northwind-retail,38,3
s_nort_066790,northwind-retail,38,3
s_nort_066792,northwind-retail,38,2
s_nort_066794,northwind-retail,38,5
s_nort_066825,northwind-retail,38,4
s_nort_066849,northwind-retail,38,2
s_nort_066883,northwind-retail,38,3
s_nort_066886,northwind-retail,38,4
s_nort_066887,northwind-retail,38,1
s_nort_066889,northwind-retail,38,5
s_nort_066896,northwind-retail,38,5
s_nort_066898,northwind-retail,38,4
s_nort_066919,northwind-retail,38,4
s_nort_066921,northwind-retail,38,5
s_nort_066939,northwind-retail,38,5
s_nort_066941,northwind-retail,38,3
s_nort_066943,northwind-retail,38,5
s_nort_066944,northwind-retail,38,5
s_nort_066954,northwind-retail,38,2
s_nort_066965,northwind-retail,38,3
s_nort_066989,northwind-retail,38,4
s_nort_067006,northwind-retail,38,2
s_nort_067009,northwind-retail,38,4
s_nort_067040,northwind-retail,38,3
s_nort_067047,northwind-retail,38,3
s_nort_067049,northwind-retail,38,3
s_nort_067067,northwind-retail,38,4
s_nort_067088,northwind-retail,38,5
s_nort_067092,northwind-retail,38,2
s_nort_067096,northwind-retail,38,5
s_nort_067114,northwind-retail,38,5
s_nort_067116,northwind-retail,38,2
s_nort_067118,northwind-retail,38,5
s_nort_067130,northwind-retail,38,3
s_nort_067138,northwind-retail,38,2
s_nort_067154,northwind-retail,38,3
s_nort_067165,northwind-retail,38,3
s_nort_067168,northwind-retail,38,3
s_nort_067201,northwind-retail,38,5
s_nort_067202,northwind-retail,38,5
s_nort_067209,northwind-retail,38,4
s_nort_067227,northwind-retail,38,4
s_nort_067256,northwind-retail,38,3
s_nort_067257,northwind-retail,38,3
s_nort_067270,northwind-retail,38,4
s_nort_067274,northwind-retail,38,2
s_nort_067278,northwind-retail,38,3
s_nort_067287,northwind-retail,38,4
s_nort_067328,northwind-retail,38,5
s_nort_067334,northwind-retail,38,4
s_nort_067339,northwind-retail,38,4
s_nort_067350,northwind-retail,38,4
s_nort_067373,northwind-retail,38,3
s_nort_067376,northwind-retail,38,3
s_nort_067380,northwind-retail,38,4
s_nort_067399,northwind-retail,38,5
s_nort_067401,northwind-retail,38,4
s_nort_067402,northwind-retail,38,2
s_nort_067420,northwind-retail,38,4
s_nort_067426,northwind-retail,38,3
s_nort_067427,northwind-retail,38,3
s_nort_067433,northwind-retail,38,3
s_nort_067443,northwind-retail,39,4
s_nort_067458,northwind-retail,39,3
s_nort_067460,northwind-retail,39,2
s_nort_067483,northwind-retail,39,3
s_nort_067486,northwind-retail,39,3
s_nort_067501,northwind-retail,39,4
s_nort_067504,northwind-retail,39,2
s_nort_067505,northwind-retail,39,5
s_nort_067517,northwind-retail,39,3
s_nort_067534,northwind-retail,39,3
s_nort_067540,northwind-retail,39,4
s_nort_067550,northwind-retail,39,2
s_nort_067553,northwind-retail,39,5
s_nort_067569,northwind-retail,39,4
s_nort_067595,northwind-retail,39,3
s_nort_067596,northwind-retail,39,3
s_nort_067602,northwind-retail,39,3
s_nort_067609,northwind-retail,39,3
s_nort_067611,northwind-retail,39,4
s_nort_067618,northwind-retail,39,2
s_nort_067641,northwind-retail,39,3
s_nort_067656,northwind-retail,39,2
s_nort_067657,northwind-retail,39,3
s_nort_067673,northwind-retail,39,3
s_nort_067682,northwind-retail,39,5
s_nort_067689,northwind-retail,39,5
s_nort_067692,northwind-retail,39,4
s_nort_067695,northwind-retail,39,3
s_nort_067696,northwind-retail,39,3
s_nort_067697,northwind-retail,39,3
s_nort_067702,northwind-retail,39,3
s_nort_067703,northwind-retail,39,2
s_nort_067714,northwind-retail,39,1
s_nort_067715,northwind-retail,39,4
s_nort_067719,northwind-retail,39,3
s_nort_067736,northwind-retail,39,5
s_nort_067745,northwind-retail,39,3
s_nort_067749,northwind-retail,39,3
s_nort_067759,northwind-retail,39,2
s_nort_067776,northwind-retail,39,2
s_nort_067782,northwind-retail,39,2
s_nort_067831,northwind-retail,39,4
s_nort_067833,northwind-retail,39,4
s_nort_067868,northwind-retail,39,5
s_nort_067872,northwind-retail,39,4
s_nort_067879,northwind-retail,39,3
s_nort_067882,northwind-retail,39,3
s_nort_067884,northwind-retail,39,3
s_nort_067922,northwind-retail,39,2
s_nort_067931,northwind-retail,39,3
s_nort_067933,northwind-retail,39,3
s_nort_067943,northwind-retail,39,3
s_nort_067958,northwind-retail,39,4
s_nort_067976,northwind-retail,39,3
s_nort_067980,northwind-retail,39,4
s_nort_067994,northwind-retail,39,4
s_nort_068009,northwind-retail,39,3
s_nort_068035,northwind-retail,39,5
s_nort_068054,northwind-retail,39,4
s_nort_068059,northwind-retail,39,4
s_nort_068063,northwind-retail,39,3
s_nort_068076,northwind-retail,39,5
s_nort_068086,northwind-retail,39,2
s_nort_068094,northwind-retail,39,5
s_nort_068102,northwind-retail,39,4
s_nort_068110,northwind-retail,39,4
s_nort_068116,northwind-retail,39,2
s_nort_068158,northwind-retail,39,3
s_nort_068172,northwind-retail,39,5
s_nort_068185,northwind-retail,39,5
s_nort_068192,northwind-retail,39,4
s_nort_068201,northwind-retail,39,5
s_nort_068203,northwind-retail,39,3
s_nort_068207,northwind-retail,39,5
s_nort_068212,northwind-retail,39,4
s_nort_068221,northwind-retail,39,3
s_nort_068242,northwind-retail,39,3
s_nort_068268,northwind-retail,40,4
s_nort_068296,northwind-retail,40,1
s_nort_068314,northwind-retail,40,3
s_nort_068323,northwind-retail,40,5
s_nort_068335,northwind-retail,40,4
s_nort_068336,northwind-retail,40,4
s_nort_068355,northwind-retail,40,5
s_nort_068363,northwind-retail,40,2
s_nort_068368,northwind-retail,40,1
s_nort_068379,northwind-retail,40,3
s_nort_068408,northwind-retail,40,5
s_nort_068418,northwind-retail,40,4
s_nort_068421,northwind-retail,40,2
s_nort_068431,northwind-retail,40,2
s_nort_068437,northwind-retail,40,3
s_nort_068454,northwind-retail,40,5
s_nort_068465,northwind-retail,40,4
s_nort_068469,northwind-retail,40,4
s_nort_068474,northwind-retail,40,4
s_nort_068488,northwind-retail,40,4
s_nort_068516,northwind-retail,40,5
s_nort_068519,northwind-retail,40,3
s_nort_068523,northwind-retail,40,4
s_nort_068527,northwind-retail,40,4
s_nort_068530,northwind-retail,40,2
s_nort_068531,northwind-retail,40,2
s_nort_068537,northwind-retail,40,1
s_nort_068538,northwind-retail,40,4
s_nort_068543,northwind-retail,40,2
s_nort_068568,northwind-retail,40,3
s_nort_068574,northwind-retail,40,5
s_nort_068576,northwind-retail,40,2
s_nort_068595,northwind-retail,40,3
s_nort_068597,northwind-retail,40,2
s_nort_068600,northwind-retail,40,3
s_nort_068602,northwind-retail,40,3
s_nort_068605,northwind-retail,40,5
s_nort_068627,northwind-retail,40,3
s_nort_068632,northwind-retail,40,3
s_nort_068635,northwind-retail,40,1
s_nort_068643,northwind-retail,40,2
s_nort_068650,northwind-retail,40,3
s_nort_068652,northwind-retail,40,4
s_nort_068662,northwind-retail,40,2
s_nort_068666,northwind-retail,40,4
s_nort_068675,northwind-retail,40,1
s_nort_068717,northwind-retail,40,2
s_nort_068724,northwind-retail,40,3
s_nort_068754,northwind-retail,40,3
s_nort_068772,northwind-retail,41,4
s_nort_068779,northwind-retail,41,4
s_nort_068782,northwind-retail,41,5
s_nort_068796,northwind-retail,41,2
s_nort_068810,northwind-retail,41,4
s_nort_068816,northwind-retail,41,3
s_nort_068817,northwind-retail,41,4
s_nort_068828,northwind-retail,41,2
s_nort_068836,northwind-retail,41,3
s_nort_068870,northwind-retail,41,3
s_nort_068875,northwind-retail,41,4
s_nort_068876,northwind-retail,41,5
s_nort_068889,northwind-retail,41,5
s_nort_068898,northwind-retail,41,4
s_nort_068920,northwind-retail,41,3
s_nort_068935,northwind-retail,41,3
s_nort_068949,northwind-retail,41,3
s_nort_068950,northwind-retail,41,3
s_nort_068975,northwind-retail,41,2
s_nort_068990,northwind-retail,41,4
s_nort_068995,northwind-retail,41,2
s_nort_069005,northwind-retail,41,4
s_nort_069027,northwind-retail,41,3
s_nort_069029,northwind-retail,41,2
s_nort_069031,northwind-retail,41,3
s_nort_069050,northwind-retail,41,2
s_nort_069090,northwind-retail,41,4
s_nort_069091,northwind-retail,41,5
s_nort_069159,northwind-retail,41,4
s_nort_069160,northwind-retail,41,2
s_nort_069165,northwind-retail,41,3
s_nort_069172,northwind-retail,41,2
s_nort_069173,northwind-retail,41,3
s_nort_069177,northwind-retail,41,5
s_nort_069180,northwind-retail,41,4
s_nort_069183,northwind-retail,41,3
s_nort_069184,northwind-retail,41,4
s_nort_069199,northwind-retail,41,4
s_nort_069215,northwind-retail,42,2
s_nort_069224,northwind-retail,42,2
s_nort_069244,northwind-retail,42,3
s_nort_069249,northwind-retail,42,4
s_nort_069259,northwind-retail,42,2
s_nort_069263,northwind-retail,42,3
s_nort_069265,northwind-retail,42,3
s_nort_069266,northwind-retail,42,2
s_nort_069268,northwind-retail,42,4
s_nort_069271,northwind-retail,42,2
s_nort_069281,northwind-retail,42,4
s_nort_069292,northwind-retail,42,2
s_nort_069313,northwind-retail,42,3
s_nort_069332,northwind-retail,42,5
s_nort_069343,northwind-retail,42,4
s_nort_069344,northwind-retail,42,3
s_nort_069345,northwind-retail,42,3
s_nort_069352,northwind-retail,42,3
s_nort_069356,northwind-retail,42,1
s_nort_069372,northwind-retail,42,5
s_nort_069375,northwind-retail,42,4
s_nort_069381,northwind-retail,42,5
s_nort_069402,northwind-retail,42,5
s_nort_069423,northwind-retail,42,4
s_nort_069428,northwind-retail,42,2
s_nort_069431,northwind-retail,42,1
s_nort_069451,northwind-retail,42,4
s_nort_069455,northwind-retail,42,3
s_nort_069470,northwind-retail,42,4
s_nort_069485,northwind-retail,42,3
s_nort_069497,northwind-retail,42,3
s_nort_069499,northwind-retail,42,5
s_nort_069509,northwind-retail,42,4
s_nort_069522,northwind-retail,42,3
s_nort_069554,northwind-retail,42,4
s_nort_069576,northwind-retail,42,1
s_nort_069586,northwind-retail,42,2
s_nort_069591,northwind-retail,42,4
s_nort_069620,northwind-retail,42,5
s_nort_069625,northwind-retail,42,2
s_nort_069626,northwind-retail,42,4
s_nort_069662,northwind-retail,42,5
s_nort_069663,northwind-retail,42,3
s_nort_069695,northwind-retail,42,4
s_nort_069699,northwind-retail,42,3
s_nort_069713,northwind-retail,42,3
s_nort_069716,northwind-retail,42,1
s_nort_069720,northwind-retail,42,2
s_nort_069739,northwind-retail,42,3
s_nort_069747,northwind-retail,42,3
s_nort_069748,northwind-retail,42,3
s_nort_069750,northwind-retail,42,4
s_nort_069752,northwind-retail,42,4
s_nort_069754,northwind-retail,42,4
s_nort_069768,northwind-retail,42,3
s_nort_069791,northwind-retail,42,3
s_nort_069818,northwind-retail,42,3
s_nort_069827,northwind-retail,42,4
s_nort_069853,northwind-retail,42,3
s_nort_069867,northwind-retail,42,3
s_nort_069868,northwind-retail,42,2
s_nort_069885,northwind-retail,42,3
s_nort_069888,northwind-retail,42,4
s_nort_069891,northwind-retail,42,2
s_nort_069892,northwind-retail,42,3
s_nort_069894,northwind-retail,42,2
s_nort_069897,northwind-retail,42,3
s_nort_069903,northwind-retail,42,3
s_nort_069926,northwind-retail,42,1
s_nort_069931,northwind-retail,42,1
s_nort_069942,northwind-retail,42,3
s_nort_069964,northwind-retail,42,5
s_nort_069971,northwind-retail,42,3
s_nort_069981,northwind-retail,42,3
s_nort_069999,northwind-retail,42,2
s_nort_070004,northwind-retail,42,2
s_nort_070016,northwind-retail,42,4
s_nort_070021,northwind-retail,42,4
s_nort_070029,northwind-retail,42,4
s_nort_070037,northwind-retail,42,2
s_nort_070044,northwind-retail,43,4
s_nort_070058,northwind-retail,43,5
s_nort_070068,northwind-retail,43,4
s_nort_070099,northwind-retail,43,3
s_nort_070100,northwind-retail,43,3
s_nort_070104,northwind-retail,43,4
s_nort_070108,northwind-retail,43,5
s_nort_070148,northwind-retail,43,1
s_nort_070150,northwind-retail,43,5
s_nort_070157,northwind-retail,43,3
s_nort_070158,northwind-retail,43,1
s_nort_070164,northwind-retail,43,2
s_nort_070182,northwind-retail,43,4
s_nort_070184,northwind-retail,43,2
s_nort_070192,northwind-retail,43,3
s_nort_070193,northwind-retail,43,3
s_nort_070201,northwind-retail,43,5
s_nort_070207,northwind-retail,43,3
s_nort_070250,northwind-retail,43,5
s_nort_070254,northwind-retail,43,1
s_nort_070256,northwind-retail,43,4
s_nort_070262,northwind-retail,43,2
s_nort_070264,northwind-retail,43,3
s_nort_070266,northwind-retail,43,4
s_nort_070289,northwind-retail,43,4
s_nort_070293,northwind-retail,43,4
s_nort_070294,northwind-retail,43,3
s_nort_070303,northwind-retail,43,1
s_nort_070313,northwind-retail,43,5
s_nort_070320,northwind-retail,43,4
s_nort_070341,northwind-retail,43,4
s_nort_070342,northwind-retail,43,4
s_nort_070370,northwind-retail,43,4
s_nort_070393,northwind-retail,43,5
s_nort_070396,northwind-retail,43,2
s_nort_070425,northwind-retail,43,5
s_nort_070427,northwind-retail,43,5
s_nort_070465,northwind-retail,43,2
s_nort_070466,northwind-retail,43,4
s_nort_070483,northwind-retail,43,3
s_nort_070489,northwind-retail,43,3
s_nort_070493,northwind-retail,43,3
s_nort_070498,northwind-retail,43,5
s_nort_070500,northwind-retail,43,3
s_nort_070509,northwind-retail,43,4
s_nort_070523,northwind-retail,43,5
s_nort_070526,northwind-retail,43,3
s_nort_070531,northwind-retail,43,2
s_nort_070542,northwind-retail,43,3
s_nort_070562,northwind-retail,43,4
s_nort_070570,northwind-retail,43,2
s_nort_070590,northwind-retail,43,4
s_nort_070605,northwind-retail,43,1
s_nort_070619,northwind-retail,43,5
s_nort_070620,northwind-retail,43,5
s_nort_070653,northwind-retail,43,3
s_nort_070660,northwind-retail,43,5
s_nort_070662,northwind-retail,43,4
s_nort_070671,northwind-retail,43,2
s_nort_070674,northwind-retail,43,3
s_nort_070676,northwind-retail,43,4
s_nort_070735,northwind-retail,43,3
s_nort_070746,northwind-retail,43,4
s_nort_070752,northwind-retail,43,2
s_nort_070756,northwind-retail,43,4
s_nort_070757,northwind-retail,43,4
s_nort_070758,northwind-retail,43,3
s_nort_070768,northwind-retail,43,3
s_nort_070773,northwind-retail,43,1
s_nort_070774,northwind-retail,43,3
s_nort_070800,northwind-retail,43,4
s_nort_070808,northwind-retail,43,4
s_nort_070815,northwind-retail,43,4
s_nort_070834,northwind-retail,43,3
s_nort_070838,northwind-retail,43,4
s_nort_070842,northwind-retail,43,3
s_nort_070854,northwind-retail,43,1
s_nort_070862,northwind-retail,43,4
s_nort_070863,northwind-retail,43,5
s_nort_070867,northwind-retail,43,3
s_nort_070886,northwind-retail,43,4
s_nort_070893,northwind-retail,43,3
s_nort_070895,northwind-retail,43,4
s_nort_070898,northwind-retail,43,4
s_nort_070926,northwind-retail,43,4
s_nort_070943,northwind-retail,43,3
s_nort_070955,northwind-retail,43,4
s_nort_070956,northwind-retail,43,3
s_nort_070964,northwind-retail,43,5
s_nort_070981,northwind-retail,43,3
s_nort_070988,northwind-retail,43,2
s_nort_070994,northwind-retail,43,5
s_nort_070996,northwind-retail,44,1
s_nort_071035,northwind-retail,44,2
s_nort_071037,northwind-retail,44,3
s_nort_071061,northwind-retail,44,5
s_nort_071062,northwind-retail,44,5
s_nort_071089,northwind-retail,44,2
s_nort_071106,northwind-retail,44,3
s_nort_071109,northwind-retail,44,1
s_nort_071111,northwind-retail,44,3
s_nort_071117,northwind-retail,44,3
s_nort_071124,northwind-retail,44,2
s_nort_071134,northwind-retail,44,5
s_nort_071136,northwind-retail,44,3
s_nort_071144,northwind-retail,44,1
s_nort_071164,northwind-retail,44,5
s_nort_071165,northwind-retail,44,2
s_nort_071176,northwind-retail,44,4
s_nort_071196,northwind-retail,44,3
s_nort_071215,northwind-retail,44,1
s_nort_071216,northwind-retail,44,2
s_nort_071218,northwind-retail,44,4
s_nort_071230,northwind-retail,44,4
s_nort_071248,northwind-retail,44,3
s_nort_071253,northwind-retail,44,4
s_nort_071255,northwind-retail,44,3
s_nort_071256,northwind-retail,44,5
s_nort_071278,northwind-retail,44,3
s_nort_071287,northwind-retail,44,2
s_nort_071303,northwind-retail,44,2
s_nort_071314,northwind-retail,44,3
s_nort_071317,northwind-retail,44,5
s_nort_071350,northwind-retail,44,3
s_nort_071372,northwind-retail,44,2
s_nort_071405,northwind-retail,44,1
s_nort_071437,northwind-retail,44,4
s_nort_071442,northwind-retail,44,4
s_nort_071443,northwind-retail,44,4
s_nort_071445,northwind-retail,44,2
s_nort_071452,northwind-retail,44,3
s_nort_071464,northwind-retail,44,3
s_nort_071468,northwind-retail,44,5
s_nort_071487,northwind-retail,44,3
s_nort_071489,northwind-retail,44,2
s_nort_071496,northwind-retail,44,1
s_nort_071506,northwind-retail,44,4
s_nort_071517,northwind-retail,44,2
s_nort_071534,northwind-retail,44,4
s_nort_071535,northwind-retail,44,4
s_nort_071539,northwind-retail,44,2
s_nort_071557,northwind-retail,44,5
s_nort_071568,northwind-retail,44,2
s_nort_071572,northwind-retail,44,3
s_nort_071573,northwind-retail,44,4
s_nort_071575,northwind-retail,44,3
s_nort_071583,northwind-retail,44,4
s_nort_071588,northwind-retail,44,5
s_nort_071618,northwind-retail,44,5
s_nort_071632,northwind-retail,44,1
s_nort_071644,northwind-retail,44,5
s_nort_071651,northwind-retail,44,4
s_nort_071655,northwind-retail,44,3
s_nort_071677,northwind-retail,44,5
s_nort_071681,northwind-retail,44,4
s_nort_071690,northwind-retail,44,4
s_nort_071698,northwind-retail,44,3
s_nort_071703,northwind-retail,44,2
s_nort_071711,northwind-retail,44,3
s_nort_071735,northwind-retail,44,2
s_nort_071753,northwind-retail,44,4
s_nort_071767,northwind-retail,44,4
s_nort_071774,northwind-retail,44,4
s_nort_071780,northwind-retail,44,5
s_nort_071797,northwind-retail,44,4
s_nort_071828,northwind-retail,44,4
s_nort_071838,northwind-retail,44,5
s_nort_071850,northwind-retail,44,3
s_nort_071881,northwind-retail,44,3
s_nort_071891,northwind-retail,44,5
s_nort_071903,northwind-retail,44,4
s_nort_071908,northwind-retail,44,2
s_nort_071913,northwind-retail,44,3
s_nort_071932,northwind-retail,44,5
s_nort_071939,northwind-retail,44,4
s_nort_071947,northwind-retail,44,3
s_nort_071954,northwind-retail,44,4
s_nort_071962,northwind-retail,44,3
s_nort_071964,northwind-retail,44,4
s_nort_071991,northwind-retail,45,3
s_nort_071999,northwind-retail,45,1
s_nort_072001,northwind-retail,45,4
s_nort_072022,northwind-retail,45,3
s_nort_072029,northwind-retail,45,5
s_nort_072042,northwind-retail,45,2
s_nort_072077,northwind-retail,45,1
s_nort_072085,northwind-retail,45,4
s_nort_072136,northwind-retail,45,3
s_nort_072139,northwind-retail,45,2
s_nort_072145,northwind-retail,45,5
s_nort_072174,northwind-retail,45,4
s_nort_072191,northwind-retail,45,2
s_nort_072202,northwind-retail,45,5
s_nort_072245,northwind-retail,45,2
s_nort_072250,northwind-retail,45,3
s_nort_072271,northwind-retail,45,5
s_nort_072272,northwind-retail,45,4
s_nort_072284,northwind-retail,45,2
s_nort_072290,northwind-retail,45,3
s_nort_072299,northwind-retail,45,5
s_nort_072306,northwind-retail,45,3
s_nort_072340,northwind-retail,45,4
s_nort_072342,northwind-retail,45,3
s_nort_072365,northwind-retail,45,3
s_nort_072368,northwind-retail,45,2
s_nort_072373,northwind-retail,45,3
s_nort_072379,northwind-retail,45,4
s_nort_072393,northwind-retail,45,3
s_nort_072395,northwind-retail,45,3
s_nort_072400,northwind-retail,45,2
s_nort_072401,northwind-retail,45,5
s_nort_072442,northwind-retail,45,3
s_nort_072446,northwind-retail,45,4
s_nort_072452,northwind-retail,45,3
s_nort_072460,northwind-retail,45,3
s_nort_072496,northwind-retail,45,5
s_nort_072497,northwind-retail,45,2
s_nort_072500,northwind-retail,45,2
s_nort_072502,northwind-retail,45,3
s_nort_072508,northwind-retail,45,4
s_nort_072544,northwind-retail,45,5
s_nort_072546,northwind-retail,45,1
s_nort_072564,northwind-retail,45,4
s_nort_072570,northwind-retail,45,3
s_nort_072603,northwind-retail,45,3
s_nort_072625,northwind-retail,45,4
s_nort_072628,northwind-retail,45,2
s_nort_072642,northwind-retail,45,2
s_nort_072652,northwind-retail,45,4
s_nort_072670,northwind-retail,45,3
s_nort_072675,northwind-retail,45,2
s_nort_072678,northwind-retail,45,3
s_nort_072694,northwind-retail,45,4
s_nort_072706,northwind-retail,45,4
s_nort_072707,northwind-retail,45,3
s_nort_072708,northwind-retail,45,3
s_nort_072709,northwind-retail,45,4
s_nort_072718,northwind-retail,45,3
s_nort_072736,northwind-retail,45,3
s_nort_072737,northwind-retail,45,4
s_nort_072751,northwind-retail,45,3
s_nort_072756,northwind-retail,45,5
s_nort_072771,northwind-retail,45,1
s_nort_072774,northwind-retail,45,4
s_nort_072800,northwind-retail,45,3
s_nort_072807,northwind-retail,45,2
s_nort_072809,northwind-retail,45,4
s_nort_072814,northwind-retail,45,2
s_nort_072822,northwind-retail,45,4
s_nort_072842,northwind-retail,45,3
s_nort_072850,northwind-retail,45,5
s_nort_072862,northwind-retail,45,3
s_nort_072875,northwind-retail,45,4
s_nort_072886,northwind-retail,45,2
s_nort_072889,northwind-retail,45,5
s_nort_072893,northwind-retail,45,3
s_nort_072913,northwind-retail,45,3
s_nort_072940,northwind-retail,46,4
s_nort_072958,northwind-retail,46,5
s_nort_072963,northwind-retail,46,2
s_nort_072964,northwind-retail,46,4
s_nort_072977,northwind-retail,46,5
s_nort_072986,northwind-retail,46,4
s_nort_072999,northwind-retail,46,5
s_nort_073002,northwind-retail,46,3
s_nort_073010,northwind-retail,46,4
